,X1,X2,y
177,-9.21679458472119,-6.119405323944037,1
178,-6.178343128477137,-8.248686935993918,1
179,-5.993732578602471,-3.7011395923497927,1
180,-2.190753714606969,10.844285984193721,0
181,-8.011410993666777,8.875707928314775,0
182,0.13146263864199215,9.258695066162897,0
183,-2.3873317275193107,8.595675837546107,0
184,-6.253035962169278,5.825404242642089,0
185,-9.620818342816234,7.8516195405890326,0
186,0.461821052764936,10.459737492969927,0
187,5.543405165647308,3.8892538644860197,1
188,-2.502038783753305,8.685864141473116,0
189,-6.448704714702387,-9.274345342995222,1
190,-7.384979823297982,-5.257047868566,1
191,-8.489190599440953,9.531957507167567,0
192,-7.5247304282696135,6.60106029599438,0
193,-7.865708357911133,-8.85195540818493,1
194,-4.274435159121813,10.299292854075007,0
195,-5.13510792165459,-9.782855918647355,1
196,-2.0946292351623437,9.379763509250166,0
197,-2.1453617111049574,10.108838148686555,0
198,-8.884705518659326,9.835903924423606,0
199,-5.470817258251054,-7.687758210608354,1
200,-2.3732890539654936,10.370389114944366,0
201,-1.3576347461082856,7.305105018238891,0
202,-5.569677440744824,-5.0999324602841245,1
203,-8.798085004527266,9.113355523148922,0
204,4.262709268005721,2.977728842055079,1
205,-8.322185124213949,6.772848578240398,0
206,-8.685572450788746,-8.69321987416501,1
207,4.335125151709993,3.511457276722798,1
208,5.795461724811343,3.1120831743416257,1
209,-8.886886598977505,7.651423541049832,0
210,-6.626926752613013,6.591518877484128,0
211,-4.291088658227787,-5.3029185519090865,1
212,-7.165262476141231,5.191061248801418,0
213,-4.49071666192333,8.42538267632682,0
214,-1.7784794311890937,9.430064670724782,0
215,-7.735752115339998,-8.849435128863458,1
216,-2.1218305039907235,10.172342676848755,0
217,-8.894548887538091,5.320437772533436,0
218,-2.4146581364896567,7.019638667499482,0
219,5.8406023087109284,1.7492557419919341,1
220,2.7915523463992025,4.537211956136828,1
221,-3.4612322332626375,9.339441304223726,0
222,-9.71072449363068,6.5458549486743465,0
223,-3.169902235157957,10.538816963952634,0
224,4.00978717615716,2.8451595892272303,1
225,-0.9929258826073624,10.489609001047185,0
226,-4.120588631443974,9.540263353882262,0
227,-6.605443834014516,-8.249831481936992,1
228,-7.807300453675455,-6.081271457245523,1
229,3.634056926474691,1.674343671544146,1
230,-7.2560713579280325,-8.429245865514286,1
231,3.2598623713583406,2.678834805665714,1
232,-2.9889979461902274,7.891097951288055,0
233,-8.767086782099268,-5.839539861644146,1
234,-7.3352433068323295,5.886401496323219,0
235,-7.388684288250668,-6.959833466485441,1
236,-1.6875976917323718,12.080924004332292,0
237,-5.660052606346901,-7.336542538310924,1
238,5.686089883400668,2.8276880555475827,1
239,4.748194466934767,0.7673718020811628,1
240,3.4140132814894413,0.037250060590661604,1
241,-9.733001540400265,-8.291430428560313,1
242,-3.7963915509800747,11.184194295222877,0
243,4.348507685727916,1.282968375418366,1
244,-8.438116209621143,7.791762421480538,0
245,-9.099948058461912,6.707899433914858,0
246,4.6472200158335575,2.038942515211371,1
247,-2.4248753291353133,12.462825085677721,0
248,-1.6332633361817415,7.814265549215526,0
249,-7.25745210056199,-8.250378795371176,1
250,-2.0988961604345966,8.014194142961406,0
251,-1.5484333565284314,6.756483908532809,0
252,-3.7545178245284827,7.872151729246708,0
253,-2.055480065900037,8.475170935615479,0
254,4.2548064602158,-1.2495199466890865,1
255,4.427379703178285,2.796813773019139,1
256,-9.269217285570212,7.630333374228218,0
257,-2.671105218396287,8.592740954373317,0
258,-4.547962968903663,-5.459991502250564,1
259,4.023816554852324,2.15620649214126,1
260,-1.7881308622242833,14.408110215114931,0
261,-2.0082953185651538,9.79938446511385,0
262,-9.696231923314151,6.780740731588326,0
263,-4.177022519136458,9.933461180285683,0
264,-7.202935533443419,-5.905420682537161,1
265,-6.071726213098514,-7.164373133736136,1
266,4.613960445838756,1.5690475894525384,1
267,-4.008447120338308,9.689747509538782,0
268,4.982832035780313,1.2634492384211504,1
269,-7.223667480871592,-7.261922590922685,1
270,-2.158507632568523,9.499313621494087,0
271,-4.6801264265453355,9.11027429292676,0
272,5.970472209688571,1.1655045660133676,1
273,-6.8496218094502135,6.524478104249436,0
274,-2.8220455225089416,10.01388681992725,0
275,-4.759674151438468,9.272773530143548,0
276,-5.195477324471408,8.977166702569418,0
277,5.033267451057147,1.1013903561919007,1
278,-8.953339406385606,8.887737079722083,0
279,-8.245849745319536,-5.405011078024971,1
280,0.10288669254990879,9.677652217474824,0
281,3.897177229573363,1.16702414703818,1
282,4.918562410030959,1.1328660559184196,1
283,-3.684102155564444,8.581388802006622,0
284,-8.172153735706535,-8.772468041138813,1
285,-2.4453970471874107,8.102045641550177,0
286,5.177570464743131,1.9273970366090016,1
287,-7.952956921958281,8.685099144976125,0
288,3.3820982963404003,2.66185652404984,1
289,-6.625014434069377,-6.532600772455476,1
290,-5.884283235666382,-6.258140957195491,1
291,-2.4909949744236806,11.049233836218566,0
292,-4.924082588570996,8.22708358726096,0
293,5.09371172971192,1.7909694078259735,1
294,-10.244124830088905,6.248606324352924,0
295,0.10210456013139968,0.5390269860727264,1
296,-8.458117384562488,5.53607490935027,0
297,2.5186113491501283,3.8867936583630662,1
298,-4.649165913856114,-7.595811540279605,1
299,6.428609690331896,1.1449697395705702,1
300,-6.209055435106322,-6.412982645874219,1
301,-7.860815117576984,7.874402455089153,0
302,6.67147988714116,3.3161488404600217,1
303,4.55212810004566,3.3103689326424655,1
304,-0.4401459604146276,8.288707822615216,0
305,7.6543342767442795,0.8988830958974627,1
306,-6.602308526076273,-7.0822141699694665,1
307,-6.72647447870442,-5.864036319817778,1
308,2.255143421130885,1.8954029054854657,1
309,6.413554445089373,0.982432432074439,1
310,-5.662178903003346,-4.982216590949015,1
311,-8.893704972035327,8.277623891820378,0
312,6.9199406000279104,0.041027642439884104,1
313,7.001877125329692,3.2074653436699627,1
314,4.953608310762685,1.9907990450352449,1
315,-8.672228284646067,-4.423397738497837,1
316,-8.902148179533707,7.664198144550472,0
317,6.811491601959633,2.1351141719507343,1
318,4.487614628388501,2.53556609487925,1
319,6.2612340591281965,3.081497455488842,1
320,-6.903305169183472,8.231716758124202,0
321,6.772252544405621,2.727643745099254,1
322,2.407680113915988,1.1340446518054499,1
323,-7.883679671159174,9.90891317152915,0
324,-8.358512271707225,7.962977422314001,0
325,-8.754845238747766,6.4178114267109,0
326,-5.718459377494385,-9.975699025886986,1
327,-10.351806913207577,8.797936910164768,0
328,-9.731163734587852,6.580127178496158,0
329,-7.967793809531935,5.1252083076520645,0
330,-8.147682695402766,7.582293488671526,0
331,-9.184376092164847,6.368744968301785,0
332,0.731324370290162,6.400114858569875,0
333,-8.861319811137863,8.98727349832602,0
334,5.594612996041051,1.5387962247098936,1
335,-7.149215203524311,6.1798129761165725,0
336,-3.4920719544810437,8.555559122961446,0
337,-4.189612592930837,8.545984398020995,0
338,-9.08605387512768,6.205906773144868,0
339,6.0050464630129525,1.7672893498377378,1
340,2.4921189971982303,3.7619172345986445,1
341,4.613256145164337,0.5696285734477997,1
342,-3.1887065900134948,9.128909923339172,0
343,-3.1741210586780886,8.099625202595124,0
344,-6.421928867881443,-7.186850333608357,1
345,-3.996422822269297,9.677315531087576,0
346,-9.249077672752017,-4.7387391460310875,1
347,-0.29829968134240215,10.088694749012394,0
348,2.6125607581318477,0.0027203998135547636,1
349,-6.972138909257513,-8.575532272943386,1
350,-7.562275904852761,-7.485691056223416,1
351,6.657661440920663,-0.03703732771048296,1
352,-6.740561963550354,-5.828167620555442,1
353,-7.9163657748940475,10.137809269771592,0
354,-10.769374675856348,6.300220859580016,0
355,-8.084205902548803,-7.418487355197702,1
356,-9.52354297616152,8.785348143395403,0
357,-1.1604710421106996,9.59217942590942,0
358,-10.339929491329475,-7.995762950934614,1
359,-3.618726656858531,8.853655110144663,0
360,6.291095005237903,1.3163237709941453,1
361,-3.271333437388006,9.169577753792135,0
362,-8.949647935243048,-5.278853932786246,1
363,-5.96351527225559,-6.957928132550584,1
364,-7.928046107493885,7.184676706207567,0
365,4.746005217699318,1.0251432878237758,1
366,-9.158186604187698,-6.812790667950011,1
367,3.6602631250384814,2.272741558968643,1
368,4.6227333542424205,0.7170135638605679,1
369,-7.689652702959701,8.03370655904892,0
370,-3.180041556036156,8.754363560868978,0
371,-6.049285429995533,-7.313474608315533,1
372,5.139700516579167,1.0030962505758163,1
373,-6.860126182473145,-6.913884715229951,1
374,-9.644220713368894,7.4943366560022096,0
375,4.286283424277677,0.22627322918994275,1
376,-8.843371311362807,5.701812350629144,0
377,5.499712216288897,3.033680478006959,1
378,-8.306050765227662,8.178342958896055,0
379,-10.240595770488891,6.929982505458367,0
380,-5.72718837360459,-6.7774644392121814,1
381,-6.3215666190466795,8.220702921272517,0
382,-1.2276346582698465,9.47453768172188,0
383,-3.276923466601466,-6.797203785655663,1
384,-9.61144001862937,8.209627460356419,0
385,-8.20878563551599,-3.1947747025036,1
386,-3.166461763361683,9.773870189218671,0
387,-7.359389822863759,-7.400126805670054,1
388,-8.040653564310926,7.950314899522944,0
389,-5.819843127847777,-8.171141047124623,1
390,-9.176058237634873,7.816400470618719,0
391,3.5809877928300766,-0.017985509496011742,1
392,-4.437934738192677,7.701331072317149,0
393,-0.4572893465625745,8.698199307517172,0
394,-9.498735880587468,-7.372228470933779,1
395,-6.9323157745460575,-5.335486958452817,1
396,3.897518170506684,0.8631477187734502,1
397,-3.154091902396453,10.494257244904803,0
398,-3.6410886671032126,8.31182626717997,0
399,-1.4753444110591756,9.25420172186428,0
400,8.950311968065435,3.5405745599491394,1
401,-7.344983191211195,8.960536742122645,0
402,-5.709658234260072,-8.461699189796612,1
403,-4.636315575388369,8.33635842618557,0
404,3.1877342201710626,1.7066955346236805,1
405,5.861127727637051,2.2298484919744244,1
406,-6.6181537208833605,-7.9376456985705985,1
407,-8.02082829717966,6.8205139883968195,0
408,-5.427071269190211,-7.594132551672592,1
409,-6.516015688741195,-8.146152868422119,1
410,-8.85014356375622,-7.969052955903172,1
411,-3.605752232323482,8.563400005510376,0
412,7.390494022311046,2.022538656701152,1
413,-7.6425139126838,-6.321319033183047,1
414,-3.4356986737284934,10.207692796913035,0
415,3.728979239457544,1.2911941466701575,1
416,-2.950574565549234,10.076843036888896,0
417,-3.7465980337343363,9.229501276522061,0
418,5.091684820701427,0.81504636296748,1
419,-2.734997619385163,9.579957327738676,0
420,5.4058151698661545,1.6900999705332804,1
421,-4.579128409567149,8.00650423644573,0
422,-9.716081637538885,9.860950896694403,0
423,-6.308073333151009,-9.263726639208922,1
424,2.813621535521307,2.910711252302786,1
425,-2.1704504428603024,6.335693785677405,0
426,-6.77943445904412,-7.54883001874711,1
427,-6.812558718540784,7.598699602614907,0
428,-3.456888423481092,9.870632932575537,0
429,3.4943698797012397,4.902511869900376,1
430,2.9833169184960164,-0.8817553649234084,1
431,-9.058908034084736,-6.031695661392051,1
432,-3.4555744196877134,-6.6991999385106284,1
433,-10.590984922901487,-5.3520000005845,1
434,-7.670836740267545,7.966375026418515,0
435,-6.584202737067605,-7.015507949894496,1
436,6.290894893917458,2.0676955579148846,1
437,-5.30062236041294,6.580306633410254,0
438,-3.13431855594658,10.213244440251183,0
439,-6.176840768778392,10.164949634323635,0
440,-10.630753914775262,8.544963175090906,0
441,4.80829272062476,2.6933840516229806,1
442,-9.42658930057021,6.9290244630939934,0
443,6.9252546617323905,-0.029028245204153702,1
444,-0.5452855877422114,7.051694640289129,0
445,-6.85381968485972,-6.393495205769607,1
446,-6.801612313947098,-5.348241467416619,1
447,-9.79432836218848,-4.505070677669893,1
448,-2.380732535903047,6.231689647757072,0
449,4.610616604678294,2.1374280205730267,1
450,3.288985991415955,2.933641727938547,1
451,-7.080269180833081,6.071072692391398,0
452,-2.852740985456769,7.959055498097836,0
453,-6.300818326638089,-4.252595455694655,1
454,-6.206214266719872,-6.566671959285163,1
455,-6.4057322206590905,-7.461512672737069,1
456,4.674193080190621,2.6703672916843617,1
457,-4.2447928960862225,-4.9965215286589775,1
458,-1.8022154324801103,10.226343400036491,0
459,5.153116380763689,0.6573379830824346,1
460,-8.936559752678116,4.998177608576315,0
461,5.075149428065307,4.038668387670105,1
462,-6.719708483024415,-6.669687127229318,1
463,4.460794208155028,0.6354130671001361,1
464,-2.778502973746322,9.43645240746538,0
465,5.777885802602645,2.854650062633789,1
466,-0.037561686659214555,9.581260523543659,0
467,4.628717138384837,4.045091478386768,1
468,-7.962932069896272,-8.62262617791193,1
469,-1.065798291558419,10.318078294961,0
470,-8.798682030053365,7.3651815107927465,0
471,-10.590482950502633,9.344793361201265,0
472,-2.8797171895858886,12.822522961423788,0
473,-3.350091788939077,8.605914878487734,0
474,-10.268053700619008,8.315221941717798,0
475,-6.733570134161999,8.551830122304644,0
476,-2.528093737685858,7.533490827660061,0
477,-7.635290743584376,-7.969736208839184,1
478,3.464268257175015,1.134019980319101,1
479,-7.501637755257827,-6.351888903013154,1
480,5.261226035632821,3.057657358741803,1
481,-3.1579823929901973,8.362264473199962,0
482,-8.546591825509436,4.465094099704697,0
483,-9.46203128659709,9.358261183463483,0
484,-2.028132017656904,6.5460299106904944,0
485,-7.100838249161855,-7.477743091202335,1
486,-8.054621129532554,8.836615931275173,0
487,-8.589546355329455,5.4540408133045615,0
488,7.524925931062883,4.430646863361218,1
489,-9.637978342331927,8.125138809397326,0
490,-8.652170212830384,6.343353774583861,0
491,-3.7804313287824454,7.037060946328913,0
492,-7.847475046998345,6.536069429246728,0
493,-7.708978685085687,-8.089696670827689,1
494,-2.4192055963191024,7.505443439097293,0
495,-6.879230145415607,8.61801007157658,0
496,-2.6171400162324963,9.491898892941624,0
497,-7.349725770157449,-4.543479457870797,1
498,-7.611439419877925,-5.411496677104302,1
499,5.366963956165742,4.119004162144341,1
